LAHM file name,t_0 value,LAHM concentration (ng/g),ISSW file name,AAE value,Plot group
Car_exhaust_2021_E1.txt,3.3067383692252594,379.5681313809229,Car_exhaust_2021_E1.txt,-1.0859882200136783,Car exhaust
Car_exhaust_2021_E2.txt,3.24769556892223,145.7144137300887,Car_exhaust_2021_E2.txt,0.10732722178912216,Car exhaust
Car_exhaust_2021_E3.txt,3.55367898960083,83.7335758682918,Car_exhaust_2021_E3.txt,0.6125951138620723,Car exhaust
Car_exhaust_2021_E4.txt,3.418372399121463,121.54301925750985,Car_exhaust_2021_E4.txt,-0.20493060336902572,Car exhaust
Baker_crater_05-23-24_rBc_1.txt,5.119078597778802,NaN,NaN,NaN,Mount Baker crater
run_1.txt,5.577705154450261,NaN,NaN,NaN,CWU2021-R
run_1.txt,4.120781257460976,NaN,NaN,NaN,CWU2021-R
run_1.txt,5.7134454351713675,NaN,NaN,NaN,CWU2021-R
run_1.txt,7.1511048360981455,404.0161654133028,NaN,NaN,CWU2021-R
run_1.txt,4.727360965996588,300.6542442808694,NaN,NaN,CWU2021-R
run_1.txt,3.6963807467138396,244.58710951640086,NaN,NaN,CWU2021-R
run_1.txt,NaN,NaN,NaN,NaN,CWU2021-R
run_1.txt,4.882493393053663,NaN,NaN,NaN,Rainier 2025-06-10 Site 04
run_1.txt,6.220286767403163,NaN,NaN,NaN,Rainier 2025-06-10 Site 04
run_1.txt,5.7459155567559534,NaN,NaN,NaN,Rainier 2025-06-24 Site 07
run_1.txt,6.677556971282555,NaN,NaN,NaN,Rainier 2025-06-24 Site 07
run_1.txt,5.285741054598146,NaN,NaN,NaN,Rainier 2025-06-24 Site 07
run_1.txt,0.2720857090415186,0.7874956680370274,NaN,NaN,UPS2020
run_1.txt,3.070413634784075,3.7467105142087043,NaN,NaN,UPS2020
run_2.txt,3.108018820988583,NaN,NaN,NaN,UPS2020
run_3.txt,3.1603891347547513,NaN,NaN,NaN,UPS2020
run_1.txt,2.9884355364770694,1.358731040075113,NaN,NaN,UPS2020
run_1.txt,2.8524887876383254,1.7699892496191483,NaN,NaN,UPS2020
run_2.txt,2.6288553282680374,NaN,NaN,NaN,UPS2020
run_1.txt,3.1615381466531915,1.5505813958057755,NaN,NaN,UPS2020
run_2.txt,3.0201520227170713,NaN,NaN,NaN,UPS2020
run_1.txt,2.941976572511267,2.5590449804442614,NaN,NaN,UPS2020
run_2.txt,2.983067361029256,NaN,NaN,NaN,UPS2020
run_1.txt,3.0216432577442807,2.251750560022638,NaN,NaN,UPS2020
run_2.txt,2.994934684055572,NaN,NaN,NaN,UPS2020
run_1.txt,2.042061558748419,1.5286563644228393,NaN,NaN,UPS2020
run_2.txt,2.143724821221162,NaN,NaN,NaN,UPS2020
run_1.txt,2.8161792340552685,1.7814418910128467,NaN,NaN,UPS2020
run_2.txt,2.95345740445455,NaN,NaN,NaN,UPS2020
run_1.txt,3.628719619954873,5.860699070014522,NaN,NaN,UPS2020
run_1.txt,3.424633569915131,4.4149961554552695,NaN,NaN,UPS2020
run_1.txt,3.3275216129753646,3.9161005443263996,NaN,NaN,UPS2020
run_1.txt,3.73220114674081,3.04673081011007,NaN,NaN,UPS2020
run_2.txt,3.718090745901917,3.2389627403054653,NaN,NaN,UPS2020
run_3.txt,3.6872915078929696,3.177267819097148,NaN,NaN,UPS2020
run_1.txt,4.118867808168739,16.738699904986156,NaN,NaN,UPS2020
run_1.txt,3.511203205239521,7.242886824365894,NaN,NaN,UPS2020
run_1.txt,3.369488189522331,4.053312346182904,NaN,NaN,UPS2020
run_1.txt,3.195612959685686,3.053925686771779,NaN,NaN,UPS2020
